고객ID,성별,연령,결혼여부,부양자유무,부양자수,추천횟수,영수증발급여부,과금방식,보안서비스,백업서비스,기술지원서비스,데이터무제한,데이터사용량,시작일,종료일,고객이탈여부,이탈가능점수,이탈유형,LTV,만족도,로밍사용료,시작일_dt,종료일_dt,유지기간,총과금액,유지기간(년),데이터사용구간,고객월평균납부액
C-15326,여성,45,Yes,Yes,2,10,No,신용카드,No,No,No,Yes,19,2020-08-01,2022-01-01,No,64,,2492,3,40230,2020-08-01,2022-01-01,17,922500,1,1GB 이상 2GB 미만,54264.705882352944
C-15327,남성,38,No,Yes,3,0,No,이체/메일확인,No,No,No,No,0,2020-10-01,2022-01-01,No,77,,4430,5,5880,2020-10-01,2022-01-01,15,355600,1,1GB 미만,23706.666666666668
C-15328,남성,71,No,No,0,0,No,신용카드,Yes,No,Yes,Yes,10,2015-04-01,2022-01-01,No,34,,4204,3,15140,2015-04-01,2022-01-01,81,7058100,6,1GB 이상 2GB 미만,87137.03703703704
C-15329,남성,39,No,No,0,0,Yes,계좌이체,No,No,No,Yes,25,2020-03-01,2021-03-01,Yes,89,Attitude,2577,1,50510,2020-03-01,2021-03-01,13,1446000,1,2GB 이상 3GB 미만,111230.76923076923
C-15330,남성,46,No,No,0,0,Yes,신용카드,No,No,No,No,0,2020-10-01,2022-01-01,No,55,,4852,5,40230,2020-10-01,2022-01-01,15,366300,1,1GB 미만,24420.0
C-15331,남성,33,Yes,Yes,3,8,Yes,신용카드,No,No,No,No,0,2019-08-01,2022-01-01,No,33,,3931,3,51080,2019-08-01,2022-01-01,29,880800,2,1GB 미만,30372.41379310345
C-15332,남성,79,Yes,No,0,1,Yes,계좌이체,No,Yes,No,Yes,9,2016-04-01,2022-01-01,No,36,,4429,5,41470,2016-04-01,2022-01-01,69,7182500,5,1GB 미만,104094.20289855072
C-15333,여성,26,No,No,0,0,Yes,신용카드,No,Yes,Yes,Yes,41,2018-07-01,2021-09-01,Yes,70,Attitude,2885,2,20000,2018-07-01,2021-09-01,39,3914600,3,4GB 이상 5GB 미만,100374.35897435897
C-15334,남성,34,No,No,0,0,No,신용카드,No,No,No,No,0,2020-01-01,2022-01-01,No,56,,4996,4,44070,2020-01-01,2022-01-01,24,552100,2,1GB 미만,23004.166666666668
C-15335,남성,69,No,No,0,0,Yes,계좌이체,No,No,No,Yes,15,2019-08-01,2021-08-01,Yes,98,Competitor,2018,2,34920,2019-08-01,2021-08-01,25,2264800,2,1GB 이상 2GB 미만,90592.0
C-15336,남성,68,No,No,0,0,Yes,계좌이체,Yes,Yes,No,Yes,20,2015-10-01,2022-01-01,No,24,,5961,3,29490,2015-10-01,2022-01-01,75,9683300,6,2GB 이상 3GB 미만,129110.66666666667
C-15337,여성,27,No,No,0,0,Yes,신용카드,No,No,No,Yes,52,2020-12-01,2022-01-01,No,45,,3513,5,0,2020-12-01,2022-01-01,13,418100,1,5GB 이상 6GB 미만,32161.53846153846
C-15338,여성,52,No,No,0,0,No,계좌이체,No,No,No,Yes,27,2021-01-01,2021-03-01,Yes,80,Competitor,2323,2,8590,2021-01-01,2021-03-01,3,239500,0,2GB 이상 3GB 미만,79833.33333333333
C-15339,남성,25,No,No,0,0,Yes,신용카드,No,Yes,Yes,Yes,85,2018-05-01,2021-05-01,Yes,71,Other,5220,1,29950,2018-05-01,2021-05-01,37,2857700,3,8GB 이상,77235.13513513513
C-15340,남성,61,No,No,0,0,No,신용카드,No,No,No,No,0,2019-07-01,2022-01-01,No,22,,4204,3,25990,2019-07-01,2022-01-01,30,731500,2,1GB 미만,24383.333333333332
C-15341,남성,33,Yes,Yes,2,2,Yes,계좌이체,No,No,Yes,Yes,10,2016-03-01,2022-01-01,No,75,,5870,5,38190,2016-03-01,2022-01-01,70,8790300,5,1GB 이상 2GB 미만,125575.71428571429
C-15342,남성,37,Yes,No,0,1,Yes,계좌이체,No,Yes,No,Yes,29,2017-08-01,2021-02-01,Yes,89,Attitude,2075,1,20680,2017-08-01,2021-02-01,43,4778300,3,2GB 이상 3GB 미만,111123.25581395348
C-15343,여성,62,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,10,2021-01-01,2021-06-01,Yes,74,Competitor,5056,2,36270,2021-01-01,2021-06-01,6,651400,0,1GB 이상 2GB 미만,108566.66666666667
C-15344,여성,48,Yes,No,0,3,Yes,계좌이체,Yes,Yes,No,No,16,2016-09-01,2021-12-01,Yes,79,Price,5413,2,10170,2016-09-01,2021-12-01,64,7658300,5,1GB 이상 2GB 미만,119660.9375
C-15345,남성,34,Yes,Yes,1,3,Yes,계좌이체,Yes,Yes,No,Yes,19,2016-11-01,2022-01-01,No,71,,4972,4,47010,2016-11-01,2022-01-01,62,7932300,5,1GB 이상 2GB 미만,127940.32258064517
C-15346,남성,49,Yes,Yes,1,1,Yes,이체/메일확인,No,Yes,No,Yes,19,2020-12-01,2021-06-01,Yes,99,Competitor,3878,2,2150,2020-12-01,2021-06-01,7,466700,0,1GB 이상 2GB 미만,66671.42857142857
C-15347,여성,54,No,No,0,0,No,신용카드,No,No,No,No,0,2021-05-01,2021-06-01,Yes,77,Attitude,5211,2,0,2021-05-01,2021-06-01,2,47500,0,1GB 미만,23750.0
C-15348,남성,53,Yes,No,0,1,No,계좌이체,No,No,No,No,0,2018-10-01,2022-01-01,No,44,,4430,4,0,2018-10-01,2022-01-01,39,891000,3,1GB 미만,22846.153846153848
C-15349,여성,27,Yes,No,0,9,No,신용카드,No,No,No,Yes,27,2020-07-01,2022-01-01,No,40,,4227,4,0,2020-07-01,2022-01-01,18,933900,1,2GB 이상 3GB 미만,51883.333333333336
C-15350,남성,44,No,No,0,0,No,계좌이체,No,No,No,No,0,2020-03-01,2022-01-01,No,8,,3611,5,0,2020-03-01,2022-01-01,22,652300,1,1GB 미만,29650.0
C-15351,남성,48,Yes,Yes,2,6,Yes,신용카드,No,No,No,No,0,2015-06-01,2022-01-01,No,77,,5626,4,0,2015-06-01,2022-01-01,79,1908700,6,1GB 미만,24160.759493670885
C-15352,여성,60,No,No,0,0,No,계좌이체,Yes,No,Yes,Yes,28,2015-03-01,2022-01-01,No,38,,5474,3,0,2015-03-01,2022-01-01,82,7699500,6,2GB 이상 3GB 미만,93896.34146341463
C-15353,여성,32,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2017-01-01,2022-01-01,No,21,,3396,3,0,2017-01-01,2022-01-01,60,1441100,5,1GB 미만,24018.333333333332
C-15354,여성,40,No,No,0,0,Yes,신용카드,No,Yes,No,Yes,7,2019-11-01,2021-03-01,Yes,75,Competitor,5497,1,0,2019-11-01,2021-03-01,17,1829300,1,1GB 미만,107605.88235294117
C-15355,여성,40,No,No,0,0,Yes,신용카드,No,No,No,Yes,28,2019-12-01,2022-01-01,No,56,,2992,4,0,2019-12-01,2022-01-01,25,2119200,2,2GB 이상 3GB 미만,84768.0
C-15356,남성,30,No,No,0,0,Yes,계좌이체,No,No,No,No,52,2021-06-01,2021-11-01,Yes,69,Competitor,5715,2,0,2021-06-01,2021-11-01,6,564300,0,5GB 이상 6GB 미만,94050.0
C-15357,여성,27,Yes,No,0,5,No,계좌이체,Yes,No,No,No,53,2015-01-01,2022-01-01,No,40,,4689,3,0,2015-01-01,2022-01-01,84,7891900,7,5GB 이상 6GB 미만,93951.19047619047
C-15358,여성,54,Yes,No,0,7,Yes,계좌이체,No,Yes,Yes,No,24,2015-01-01,2022-01-01,No,70,,5065,4,0,2015-01-01,2022-01-01,84,11008700,7,2GB 이상 3GB 미만,131055.95238095238
C-15359,남성,23,No,No,0,0,Yes,신용카드,No,No,No,Yes,41,2019-01-01,2022-01-01,No,43,,5128,4,39890,2019-01-01,2022-01-01,36,3407000,3,4GB 이상 5GB 미만,94638.88888888889
C-15360,남성,34,No,No,0,0,Yes,이체/메일확인,No,No,No,Yes,18,2021-07-01,2021-08-01,Yes,69,Competitor,4954,1,0,2021-07-01,2021-08-01,2,104600,0,1GB 이상 2GB 미만,52300.0
C-15361,여성,33,Yes,Yes,3,1,Yes,계좌이체,Yes,Yes,Yes,Yes,53,2015-01-01,2022-01-01,No,49,,5475,4,46440,2015-01-01,2022-01-01,84,11641300,7,5GB 이상 6GB 미만,138586.90476190476
C-15362,여성,52,Yes,No,0,1,Yes,계좌이체,Yes,Yes,No,Yes,4,2015-05-01,2022-01-01,No,41,,5520,3,8930,2015-05-01,2022-01-01,80,7987900,6,1GB 미만,99848.75
C-15363,여성,37,No,No,0,0,No,신용카드,No,No,No,Yes,18,2021-10-01,2021-12-01,Yes,93,Price,2078,1,43280,2021-10-01,2021-12-01,3,282500,0,1GB 이상 2GB 미만,94166.66666666667
C-15364,남성,44,No,Yes,1,0,Yes,계좌이체,No,No,Yes,Yes,19,2015-11-01,2022-01-01,No,33,,5900,4,20000,2015-11-01,2022-01-01,74,9018700,6,1GB 이상 2GB 미만,121874.32432432432
C-15365,여성,38,Yes,No,0,10,Yes,신용카드,Yes,No,Yes,Yes,11,2017-08-01,2022-01-01,No,56,,5246,4,28480,2017-08-01,2022-01-01,53,4610400,4,1GB 이상 2GB 미만,86988.67924528301
C-15366,여성,76,Yes,Yes,1,7,Yes,계좌이체,Yes,Yes,Yes,Yes,16,2017-03-01,2022-01-01,No,55,,4162,3,23050,2017-03-01,2022-01-01,58,7529700,4,1GB 이상 2GB 미만,129822.41379310345
C-15367,남성,71,No,No,0,0,Yes,계좌이체,No,No,No,Yes,28,2021-07-01,2021-10-01,Yes,67,Competitor,2930,1,34240,2021-07-01,2021-10-01,4,376400,0,2GB 이상 3GB 미만,94100.0
C-15368,남성,49,No,No,0,0,Yes,계좌이체,No,No,No,Yes,2,2020-12-01,2022-01-01,No,28,,5579,5,18760,2020-12-01,2022-01-01,13,1336500,1,1GB 미만,102807.69230769231
C-15369,남성,59,Yes,No,0,7,Yes,신용카드,Yes,Yes,Yes,Yes,3,2015-02-01,2022-01-01,No,30,,5529,3,52550,2015-02-01,2022-01-01,83,8894100,6,1GB 미만,107157.8313253012
C-15370,여성,75,Yes,No,0,1,No,신용카드,No,Yes,No,Yes,20,2021-06-01,2021-08-01,Yes,78,Competitor,5461,1,7800,2021-06-01,2021-08-01,3,171800,0,2GB 이상 3GB 미만,57266.666666666664
C-15371,여성,73,No,No,0,0,No,신용카드,Yes,Yes,No,Yes,6,2021-06-01,2021-08-01,Yes,96,Price,3016,1,29040,2021-06-01,2021-08-01,3,185900,0,1GB 미만,61966.666666666664
C-15372,여성,49,No,No,0,0,Yes,신용카드,No,Yes,Yes,Yes,2,2016-01-01,2022-01-01,No,62,,4260,3,43960,2016-01-01,2022-01-01,72,5945400,6,1GB 미만,82575.0
C-15373,남성,59,No,No,0,0,Yes,계좌이체,No,No,No,Yes,27,2017-09-01,2022-01-01,No,37,,2904,4,20110,2017-09-01,2022-01-01,52,5234000,4,2GB 이상 3GB 미만,100653.84615384616
C-15374,남성,39,Yes,Yes,1,0,No,계좌이체,Yes,Yes,Yes,Yes,15,2018-10-01,2022-01-01,No,31,,3160,3,15930,2018-10-01,2022-01-01,39,4742100,3,1GB 이상 2GB 미만,121592.30769230769
C-15375,남성,23,No,No,0,0,Yes,계좌이체,No,No,No,Yes,41,2021-08-01,2021-11-01,Yes,91,Price,4849,3,55140,2021-08-01,2021-11-01,4,195700,0,4GB 이상 5GB 미만,48925.0
C-15376,여성,36,Yes,No,0,0,Yes,계좌이체,No,Yes,No,Yes,10,2020-12-01,2022-01-01,No,27,,3964,3,0,2020-12-01,2022-01-01,13,444200,1,1GB 이상 2GB 미만,34169.230769230766
C-15377,남성,61,Yes,Yes,1,5,Yes,계좌이체,No,No,No,Yes,21,2021-06-01,2021-12-01,Yes,90,Price,4525,2,55600,2021-06-01,2021-12-01,7,360100,0,2GB 이상 3GB 미만,51442.857142857145
C-15378,남성,39,No,No,0,0,No,신용카드,No,No,No,Yes,21,2021-03-01,2021-04-01,Yes,73,Price,3017,1,54470,2021-03-01,2021-04-01,2,102400,0,2GB 이상 3GB 미만,51200.0
C-15379,남성,67,No,No,0,0,No,신용카드,No,No,No,Yes,30,2018-03-01,2022-01-01,No,63,,4478,3,15370,2018-03-01,2022-01-01,46,3811300,3,3GB 이상 4GB 미만,82854.34782608696
C-15381,남성,48,Yes,Yes,2,10,No,신용카드,No,No,No,Yes,19,2018-05-01,2022-01-01,No,40,,3087,3,0,2018-05-01,2022-01-01,44,2656100,3,1GB 이상 2GB 미만,60365.90909090909
C-15382,여성,53,No,No,0,0,No,계좌이체,No,Yes,No,Yes,26,2021-03-01,2021-04-01,Yes,70,Competitor,3940,1,16390,2021-03-01,2021-04-01,2,171400,0,2GB 이상 3GB 미만,85700.0
C-15383,여성,62,No,No,0,0,Yes,계좌이체,No,No,No,No,0,2018-10-01,2022-01-01,No,79,,5250,3,40450,2018-10-01,2022-01-01,39,952700,3,1GB 미만,24428.20512820513
C-15384,여성,61,No,No,0,0,Yes,신용카드,Yes,No,No,Yes,19,2020-01-01,2022-01-01,No,52,,2452,4,18080,2020-01-01,2022-01-01,24,2389300,2,1GB 이상 2GB 미만,99554.16666666667
C-15385,여성,23,No,No,0,0,Yes,이체/메일확인,Yes,Yes,Yes,No,76,2015-08-01,2022-01-01,No,75,,4372,4,48930,2015-08-01,2022-01-01,77,5465400,6,7GB 이상 8GB 미만,70979.22077922078
C-15386,남성,24,No,No,0,1,No,계좌이체,No,No,No,Yes,51,2021-06-01,2021-08-01,Yes,71,Competitor,4340,1,23170,2021-06-01,2021-08-01,3,256700,0,5GB 이상 6GB 미만,85566.66666666667
C-15387,남성,54,Yes,No,0,1,Yes,계좌이체,No,No,Yes,Yes,21,2017-09-01,2021-03-01,Yes,93,Other,2265,1,2710,2017-09-01,2021-03-01,43,5350100,3,2GB 이상 3GB 미만,124420.93023255814
C-15388,여성,32,Yes,Yes,2,6,No,계좌이체,Yes,Yes,Yes,No,26,2015-11-01,2022-01-01,No,26,,5453,3,0,2015-11-01,2022-01-01,74,4301400,6,2GB 이상 3GB 미만,58127.02702702703
C-15389,여성,54,No,No,0,0,No,신용카드,No,No,No,No,0,2017-01-01,2022-01-01,No,66,,3948,3,34800,2017-01-01,2022-01-01,60,1744500,5,1GB 미만,29075.0
C-15390,남성,52,Yes,Yes,3,1,No,신용카드,No,No,No,No,0,2018-02-01,2022-01-01,No,20,,3764,4,23620,2018-02-01,2022-01-01,47,1088600,3,1GB 미만,23161.702127659573
C-15391,남성,35,No,No,0,0,No,신용카드,No,No,No,No,0,2020-12-01,2022-01-01,No,79,,3718,4,20230,2020-12-01,2022-01-01,13,285000,1,1GB 미만,21923.076923076922
C-15392,여성,46,Yes,No,0,2,No,신용카드,No,No,No,No,0,2015-02-01,2022-01-01,No,20,,4890,4,42710,2015-02-01,2022-01-01,83,1928100,6,1GB 미만,23230.12048192771
C-15393,여성,62,Yes,Yes,1,9,Yes,계좌이체,Yes,No,Yes,Yes,14,2015-01-01,2022-01-01,No,41,,4754,4,52660,2015-01-01,2022-01-01,84,10848400,7,1GB 이상 2GB 미만,129147.61904761905
C-15394,남성,27,No,Yes,1,0,Yes,신용카드,No,No,No,Yes,59,2020-12-01,2021-12-01,Yes,78,Attitude,2010,3,16950,2020-12-01,2021-12-01,13,1107700,1,5GB 이상 6GB 미만,85207.69230769231
C-15395,여성,35,No,No,0,0,Yes,계좌이체,Yes,Yes,Yes,Yes,10,2018-06-01,2022-01-01,No,67,,2539,3,0,2018-06-01,2022-01-01,43,2544400,3,1GB 이상 2GB 미만,59172.09302325582
C-15396,여성,42,Yes,No,0,6,Yes,신용카드,No,No,No,Yes,22,2017-04-01,2022-01-01,No,44,,2036,4,7350,2017-04-01,2022-01-01,57,3321800,4,2GB 이상 3GB 미만,58277.19298245614
C-15397,남성,39,No,No,0,0,Yes,신용카드,No,No,No,No,0,2015-01-01,2022-01-01,No,9,,5368,3,34350,2015-01-01,2022-01-01,84,1958100,7,1GB 미만,23310.714285714286
C-15398,남성,25,Yes,Yes,2,6,Yes,신용카드,No,Yes,No,No,69,2017-04-01,2022-01-01,No,27,,2719,4,37860,2017-04-01,2022-01-01,57,6439900,4,6GB 이상 7GB 미만,112980.70175438597
C-15399,남성,62,No,Yes,1,0,Yes,신용카드,No,No,No,No,0,2015-11-01,2022-01-01,No,66,,4889,3,19890,2015-11-01,2022-01-01,74,2110500,6,1GB 미만,28520.27027027027
C-15400,여성,21,No,No,0,0,No,신용카드,No,No,No,No,0,2019-08-01,2022-01-01,No,42,,4947,3,47910,2019-08-01,2022-01-01,29,678900,2,1GB 미만,23410.344827586207
C-15401,남성,60,No,No,0,0,No,계좌이체,Yes,No,Yes,No,26,2016-07-01,2022-01-01,No,44,,5418,3,20910,2016-07-01,2022-01-01,66,6778100,5,2GB 이상 3GB 미만,102698.48484848485
C-15402,남성,48,No,No,0,0,Yes,계좌이체,No,No,No,No,0,2019-10-01,2022-01-01,No,73,,2723,3,9040,2019-10-01,2022-01-01,27,863400,2,1GB 미만,31977.777777777777
C-15403,남성,50,Yes,Yes,2,1,No,계좌이체,Yes,No,No,Yes,19,2019-03-01,2022-01-01,No,48,,4040,3,43840,2019-03-01,2022-01-01,34,2997900,2,1GB 이상 2GB 미만,88173.5294117647
C-15404,남성,41,No,No,0,0,Yes,계좌이체,No,No,No,Yes,23,2020-09-01,2021-09-01,Yes,100,Dissatisfaction,3330,2,14010,2020-09-01,2021-09-01,13,1270300,1,2GB 이상 3GB 미만,97715.38461538461
C-15405,남성,57,Yes,No,0,2,Yes,계좌이체,No,Yes,No,No,5,2017-03-01,2021-04-01,Yes,67,Other,5375,2,0,2017-03-01,2021-04-01,50,3095500,4,1GB 미만,61910.0
C-15406,여성,23,No,No,0,1,No,계좌이체,No,No,No,Yes,51,2021-04-01,2021-06-01,Yes,70,Competitor,5482,3,0,2021-04-01,2021-06-01,3,154600,0,5GB 이상 6GB 미만,51533.333333333336
C-15407,남성,62,No,No,0,0,No,계좌이체,No,No,No,No,0,2020-12-01,2022-01-01,No,64,,5820,3,52660,2020-12-01,2022-01-01,13,308100,1,1GB 미만,23700.0
C-15408,남성,63,Yes,Yes,2,1,No,계좌이체,Yes,No,No,Yes,18,2019-02-01,2021-02-01,Yes,97,Attitude,5699,1,19550,2019-02-01,2021-02-01,25,1604000,2,1GB 이상 2GB 미만,64160.0
C-15409,여성,41,Yes,No,0,3,No,계좌이체,Yes,Yes,No,Yes,4,2016-08-01,2022-01-01,No,37,,5136,4,41920,2016-08-01,2022-01-01,65,5675500,5,1GB 미만,87315.38461538461
C-15410,여성,60,Yes,No,0,8,Yes,신용카드,No,No,Yes,Yes,13,2017-07-01,2022-01-01,No,25,,2219,3,23280,2017-07-01,2022-01-01,54,5440000,4,1GB 이상 2GB 미만,100740.74074074074
C-15411,남성,71,Yes,No,0,8,Yes,계좌이체,Yes,Yes,Yes,Yes,30,2016-05-01,2022-01-01,No,70,,6500,3,35820,2016-05-01,2022-01-01,68,6834300,5,3GB 이상 4GB 미만,100504.41176470589
C-15412,남성,29,No,No,0,0,Yes,신용카드,No,No,Yes,Yes,48,2018-09-01,2022-01-01,No,31,,2653,4,0,2018-09-01,2022-01-01,40,1413500,3,4GB 이상 5GB 미만,35337.5
C-15413,남성,46,No,Yes,1,0,No,이체/메일확인,No,No,No,No,0,2020-07-01,2022-01-01,No,44,,2276,3,31410,2020-07-01,2022-01-01,18,398400,1,1GB 미만,22133.333333333332
C-15414,남성,34,No,Yes,1,0,Yes,이체/메일확인,No,No,Yes,Yes,17,2021-08-01,2021-09-01,Yes,72,Price,3113,2,44750,2021-08-01,2021-09-01,2,127000,0,1GB 이상 2GB 미만,63500.0
C-15415,여성,48,No,No,0,0,Yes,계좌이체,No,No,No,Yes,4,2020-04-01,2021-03-01,Yes,76,Dissatisfaction,2291,3,17630,2020-04-01,2021-03-01,12,1062300,1,1GB 미만,88525.0
C-15416,여성,62,Yes,No,0,0,Yes,신용카드,No,No,No,Yes,29,2018-11-01,2021-12-01,Yes,97,Competitor,3982,3,42380,2018-11-01,2021-12-01,38,3541000,3,2GB 이상 3GB 미만,93184.21052631579
C-15417,여성,80,Yes,No,0,10,No,계좌이체,Yes,Yes,Yes,Yes,27,2016-05-01,2022-01-01,No,20,,6335,3,13110,2016-05-01,2022-01-01,68,7788000,5,2GB 이상 3GB 미만,114529.41176470589
C-15418,여성,32,No,No,0,0,Yes,계좌이체,Yes,No,No,Yes,17,2020-06-01,2022-01-01,No,29,,4770,3,7680,2020-06-01,2022-01-01,19,1318300,1,1GB 이상 2GB 미만,69384.21052631579
C-15419,남성,69,No,No,0,0,No,신용카드,No,Yes,Yes,Yes,25,2016-02-01,2021-08-01,Yes,93,Attitude,4389,3,11190,2016-02-01,2021-08-01,67,8793600,5,2GB 이상 3GB 미만,131247.76119402985
C-15420,여성,52,Yes,Yes,2,7,No,신용카드,No,No,No,No,0,2018-12-01,2022-01-01,No,60,,2010,4,14800,2018-12-01,2022-01-01,37,874400,3,1GB 미만,23632.432432432433
C-15421,남성,50,Yes,No,0,1,Yes,계좌이체,Yes,Yes,Yes,Yes,22,2016-04-01,2022-01-01,No,68,,4012,3,55710,2016-04-01,2022-01-01,69,4929100,5,2GB 이상 3GB 미만,71436.23188405797
C-15422,여성,52,Yes,Yes,1,1,No,신용카드,No,No,No,No,0,2017-02-01,2022-01-01,No,35,,3260,5,1580,2017-02-01,2022-01-01,59,1370900,4,1GB 미만,23235.593220338982
C-15423,여성,22,No,Yes,1,0,Yes,계좌이체,Yes,No,No,Yes,51,2020-05-01,2022-01-01,No,22,,4194,3,0,2020-05-01,2022-01-01,20,909800,1,5GB 이상 6GB 미만,45490.0
C-15424,남성,79,No,No,0,0,Yes,신용카드,No,Yes,No,Yes,4,2020-01-01,2022-01-01,No,27,,3606,3,0,2020-01-01,2022-01-01,24,841100,2,1GB 미만,35045.833333333336
C-15425,여성,44,Yes,Yes,3,7,Yes,신용카드,No,No,No,No,25,2016-03-01,2022-01-01,No,44,,5040,4,25650,2016-03-01,2022-01-01,70,3543900,5,2GB 이상 3GB 미만,50627.142857142855
C-15426,남성,56,No,No,0,0,Yes,신용카드,No,No,No,No,0,2020-11-01,2022-01-01,No,58,,5824,5,4290,2020-11-01,2022-01-01,14,309100,1,1GB 미만,22078.571428571428
C-15427,여성,63,No,No,0,0,Yes,계좌이체,No,No,No,Yes,2,2020-09-01,2021-04-01,Yes,92,Attitude,3735,2,29490,2020-09-01,2021-04-01,8,740600,0,1GB 미만,92575.0
C-15428,남성,23,No,No,0,0,Yes,신용카드,Yes,No,Yes,Yes,73,2016-09-01,2022-01-01,No,49,,4142,4,33000,2016-09-01,2022-01-01,64,6041900,5,7GB 이상 8GB 미만,94404.6875
C-15429,남성,56,Yes,No,0,8,Yes,계좌이체,Yes,Yes,Yes,Yes,2,2015-03-01,2022-01-01,No,27,,5085,3,31640,2015-03-01,2022-01-01,82,7533400,6,1GB 미만,91870.73170731707
C-15430,여성,32,No,No,0,0,Yes,신용카드,Yes,No,No,No,30,2020-01-01,2021-11-01,Yes,100,Competitor,2270,1,4520,2020-01-01,2021-11-01,23,1324200,1,3GB 이상 4GB 미만,57573.913043478264
C-15431,남성,76,Yes,No,0,3,Yes,계좌이체,Yes,Yes,No,Yes,17,2017-12-01,2021-10-01,Yes,72,Dissatisfaction,5712,1,55480,2017-12-01,2021-10-01,47,5526600,3,1GB 이상 2GB 미만,117587.23404255319
C-15432,남성,21,No,Yes,1,0,No,신용카드,No,No,Yes,Yes,85,2017-10-01,2022-01-01,No,71,,3124,3,16610,2017-10-01,2022-01-01,51,6003200,4,8GB 이상,117709.80392156863
C-15433,여성,31,Yes,Yes,3,0,No,계좌이체,No,No,No,No,0,2015-10-01,2022-01-01,No,23,,4566,4,47230,2015-10-01,2022-01-01,75,1695600,6,1GB 미만,22608.0
C-15435,여성,48,Yes,Yes,4,1,Yes,계좌이체,No,No,No,No,0,2016-07-01,2022-01-01,No,79,,5646,3,47350,2016-07-01,2022-01-01,66,1590200,5,1GB 미만,24093.939393939392
C-15436,남성,22,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2020-02-01,2022-01-01,No,28,,5825,4,37860,2020-02-01,2022-01-01,23,526300,1,1GB 미만,22882.608695652172
C-15437,남성,36,Yes,No,0,5,Yes,신용카드,Yes,Yes,Yes,Yes,20,2015-02-01,2022-01-01,No,37,,6045,3,12430,2015-02-01,2022-01-01,83,7745300,6,2GB 이상 3GB 미만,93316.86746987952
C-15438,남성,61,Yes,No,0,6,Yes,계좌이체,Yes,No,Yes,Yes,21,2017-06-01,2022-01-01,No,51,,4382,3,17180,2017-06-01,2022-01-01,55,5499200,4,2GB 이상 3GB 미만,99985.45454545454
C-15439,남성,73,No,No,0,0,Yes,신용카드,No,Yes,Yes,Yes,30,2018-08-01,2021-10-01,Yes,82,Price,2645,3,6550,2018-08-01,2021-10-01,39,3143800,3,3GB 이상 4GB 미만,80610.2564102564
C-15440,남성,71,Yes,No,0,0,No,계좌이체,No,No,No,Yes,9,2019-04-01,2022-01-01,No,67,,5318,5,25200,2019-04-01,2022-01-01,33,3323200,2,1GB 미만,100703.0303030303
C-15442,남성,49,No,No,0,0,Yes,신용카드,No,No,Yes,Yes,2,2019-06-01,2022-01-01,No,78,,4446,3,48700,2019-06-01,2022-01-01,31,3196200,2,1GB 미만,103103.2258064516
C-15443,남성,34,Yes,No,0,9,No,계좌이체,Yes,Yes,Yes,Yes,19,2016-02-01,2022-01-01,No,23,,6251,3,16950,2016-02-01,2022-01-01,71,9545100,5,1GB 이상 2GB 미만,134438.02816901408
C-15445,여성,33,Yes,No,0,10,Yes,계좌이체,Yes,Yes,Yes,No,8,2015-01-01,2022-01-01,No,56,,5096,3,50060,2015-01-01,2022-01-01,84,10252800,7,1GB 미만,122057.14285714286
C-15446,남성,46,No,No,0,0,No,신용카드,No,Yes,Yes,No,23,2018-08-01,2022-01-01,No,77,,3055,5,56390,2018-08-01,2022-01-01,41,4768000,3,2GB 이상 3GB 미만,116292.68292682926
C-15447,여성,20,No,No,0,5,No,신용카드,Yes,No,Yes,Yes,71,2018-01-01,2022-01-01,No,44,,2564,4,0,2018-01-01,2022-01-01,48,2264200,4,7GB 이상 8GB 미만,47170.833333333336
C-15449,남성,40,No,No,0,0,No,신용카드,No,No,No,No,0,2020-03-01,2022-01-01,No,38,,4745,5,0,2020-03-01,2022-01-01,22,514500,1,1GB 미만,23386.363636363636
C-15450,여성,39,No,No,0,0,Yes,계좌이체,No,No,Yes,Yes,27,2018-07-01,2021-10-01,Yes,85,Dissatisfaction,2224,3,0,2018-07-01,2021-10-01,40,3797300,3,2GB 이상 3GB 미만,94932.5
C-15451,여성,77,Yes,No,0,9,Yes,계좌이체,No,No,No,Yes,20,2019-08-01,2022-01-01,No,23,,3689,3,0,2019-08-01,2022-01-01,29,3138500,2,2GB 이상 3GB 미만,108224.13793103448
C-15452,남성,49,Yes,Yes,2,5,Yes,이체/메일확인,No,No,No,Yes,29,2020-01-01,2022-01-01,No,56,,2047,3,19550,2020-01-01,2022-01-01,24,1611700,2,2GB 이상 3GB 미만,67154.16666666667
C-15453,여성,59,Yes,No,0,1,Yes,계좌이체,Yes,No,Yes,No,8,2016-03-01,2022-01-01,No,46,,4411,4,29830,2016-03-01,2022-01-01,70,5031400,5,1GB 미만,71877.14285714286
C-15454,남성,31,Yes,No,0,6,No,계좌이체,Yes,No,Yes,Yes,15,2016-04-01,2022-01-01,No,22,,4607,3,17520,2016-04-01,2022-01-01,69,4569500,5,1GB 이상 2GB 미만,66224.63768115942
C-15455,여성,64,Yes,Yes,3,6,No,계좌이체,No,No,No,No,0,2015-04-01,2022-01-01,No,23,,4554,4,13000,2015-04-01,2022-01-01,81,1938800,6,1GB 미만,23935.802469135804
